matrix, threads, schedules type, chunk size, time (ms)
../data/twotone.mtx, 64, dynamic, 10000, 0.427008
../data/twotone.mtx, 64, dynamic, 10000, 0.154972
../data/twotone.mtx, 64, dynamic, 10000, 0.314951
../data/twotone.mtx, 64, guided, 100, 1.882076
../data/twotone.mtx, 64, guided, 100, 0.440121
../data/twotone.mtx, 64, guided, 100, 1.044035
../data/twotone.mtx, 64, guided, 100, 0.983000
../data/twotone.mtx, 64, guided, 100, 0.507116
../data/twotone.mtx, 64, guided, 100, 0.354052
../data/twotone.mtx, 64, guided, 100, 0.236034
../data/twotone.mtx, 64, guided, 100, 0.172138
../data/twotone.mtx, 64, guided, 100, 0.168085
../data/twotone.mtx, 64, guided, 100, 0.168085
../data/twotone.mtx, 64, guided, 1000, 2.002954
../data/twotone.mtx, 64, guided, 1000, 0.813961
../data/twotone.mtx, 64, guided, 1000, 1.546144
../data/twotone.mtx, 64, guided, 1000, 1.053095
../data/twotone.mtx, 64, guided, 1000, 0.415087
../data/twotone.mtx, 64, guided, 1000, 0.185966
../data/twotone.mtx, 64, guided, 1000, 0.165939
../data/twotone.mtx, 64, guided, 1000, 0.150919
../data/twotone.mtx, 64, guided, 1000, 0.124931
../data/twotone.mtx, 64, guided, 1000, 0.154018
../data/twotone.mtx, 64, guided, 10000, 2.647877
../data/twotone.mtx, 64, guided, 10000, 0.471830
../data/twotone.mtx, 64, guided, 10000, 0.304937
../data/twotone.mtx, 64, guided, 10000, 0.435114
../data/twotone.mtx, 64, guided, 10000, 0.262976
../data/twotone.mtx, 64, guided, 10000, 0.235081
../data/twotone.mtx, 64, guided, 10000, 0.279188
../data/twotone.mtx, 64, guided, 10000, 0.174999
../data/twotone.mtx, 64, guided, 10000, 0.224113
../data/twotone.mtx, 64, guided, 10000, 0.188112
../data/Transport.mtx, 1, seq, NULL, 29.824018
../data/Transport.mtx, 1, seq, NULL, 29.533863
../data/Transport.mtx, 1, seq, NULL, 29.673100
../data/Transport.mtx, 1, seq, NULL, 29.811144
../data/Transport.mtx, 1, seq, NULL, 29.541969
../data/Transport.mtx, 1, seq, NULL, 29.608011
../data/Transport.mtx, 1, seq, NULL, 29.590845
../data/Transport.mtx, 1, seq, NULL, 29.550076
../data/Transport.mtx, 1, seq, NULL, 29.505014
../data/Transport.mtx, 1, seq, NULL, 29.294968
../data/Transport.mtx, 2, static, 100, 16.604185
../data/Transport.mtx, 2, static, 100, 16.063929
../data/Transport.mtx, 2, static, 100, 15.918016
../data/Transport.mtx, 2, static, 100, 15.837908
../data/Transport.mtx, 2, static, 100, 16.031027
../data/Transport.mtx, 2, static, 100, 15.902042
../data/Transport.mtx, 2, static, 100, 15.835047
../data/Transport.mtx, 2, static, 100, 15.887022
../data/Transport.mtx, 2, static, 100, 15.849829
../data/Transport.mtx, 2, static, 100, 15.871048
../data/Transport.mtx, 2, static, 1000, 15.788078
../data/Transport.mtx, 2, static, 1000, 15.496969
../data/Transport.mtx, 2, static, 1000, 15.579939
../data/Transport.mtx, 2, static, 1000, 15.637875
../data/Transport.mtx, 2, static, 1000, 15.630960
../data/Transport.mtx, 2, static, 1000, 15.539169
../data/Transport.mtx, 2, static, 1000, 15.548944
../data/Transport.mtx, 2, static, 1000, 15.547037
../data/Transport.mtx, 2, static, 1000, 15.640974
../data/Transport.mtx, 2, static, 1000, 15.444994
../data/Transport.mtx, 2, static, 10000, 15.290976
../data/Transport.mtx, 2, static, 10000, 15.192986
../data/Transport.mtx, 2, static, 10000, 15.121937
../data/Transport.mtx, 2, static, 10000, 15.038013
../data/Transport.mtx, 2, static, 10000, 15.126944
../data/Transport.mtx, 2, static, 10000, 15.077114
../data/Transport.mtx, 2, static, 10000, 15.017033
../data/Transport.mtx, 2, static, 10000, 15.047073
../data/Transport.mtx, 2, static, 10000, 14.943838
../data/Transport.mtx, 2, static, 10000, 14.875889
../data/Transport.mtx, 2, dynamic, 100, 17.706871
../data/Transport.mtx, 2, dynamic, 100, 17.132044
../data/Transport.mtx, 2, dynamic, 100, 17.113924
../data/Transport.mtx, 2, dynamic, 100, 17.086029
../data/Transport.mtx, 2, dynamic, 100, 17.114162
../data/Transport.mtx, 2, dynamic, 100, 17.120838
../data/Transport.mtx, 2, dynamic, 100, 17.178059
../data/Transport.mtx, 2, dynamic, 100, 17.231941
../data/Transport.mtx, 2, dynamic, 100, 17.045975
../data/Transport.mtx, 2, dynamic, 100, 17.165899
../data/Transport.mtx, 2, dynamic, 1000, 16.122103
../data/Transport.mtx, 2, dynamic, 1000, 15.841007
../data/Transport.mtx, 2, dynamic, 1000, 15.659809
../data/Transport.mtx, 2, dynamic, 1000, 15.702963
../data/Transport.mtx, 2, dynamic, 1000, 15.686035
../data/Transport.mtx, 2, dynamic, 1000, 15.670061
../data/Transport.mtx, 2, dynamic, 1000, 15.664101
../data/Transport.mtx, 2, dynamic, 1000, 15.676022
../data/Transport.mtx, 2, dynamic, 1000, 15.774012
../data/Transport.mtx, 2, dynamic, 1000, 15.716791
../data/Transport.mtx, 2, dynamic, 10000, 15.448809
../data/Transport.mtx, 2, dynamic, 10000, 14.950037
../data/Transport.mtx, 2, dynamic, 10000, 15.064001
../data/Transport.mtx, 2, dynamic, 10000, 14.975071
../data/Transport.mtx, 2, dynamic, 10000, 14.878035
../data/Transport.mtx, 2, dynamic, 10000, 15.094995
../data/Transport.mtx, 2, dynamic, 10000, 15.007019
../data/Transport.mtx, 2, dynamic, 10000, 14.891863
../data/Transport.mtx, 2, dynamic, 10000, 15.017033
../data/Transport.mtx, 2, dynamic, 10000, 15.017986
../data/Transport.mtx, 2, guided, 100, 15.342951
../data/Transport.mtx, 2, guided, 100, 14.858961
../data/Transport.mtx, 2, guided, 100, 14.862776
../data/Transport.mtx, 2, guided, 100, 14.782906
../data/Transport.mtx, 2, guided, 100, 14.580965
../data/Transport.mtx, 2, guided, 100, 14.886141
../data/Transport.mtx, 2, guided, 100, 14.779091
../data/Transport.mtx, 2, guided, 100, 14.652967
../data/Transport.mtx, 2, guided, 100, 14.958143
../data/Transport.mtx, 2, guided, 100, 14.731169
../data/Transport.mtx, 2, guided, 1000, 15.285015
../data/Transport.mtx, 2, guided, 1000, 14.914989
../data/Transport.mtx, 2, guided, 1000, 14.872074
../data/Transport.mtx, 2, guided, 1000, 14.879942
../data/Transport.mtx, 2, guided, 1000, 14.690161
../data/Transport.mtx, 2, guided, 1000, 14.770985
../data/Transport.mtx, 2, guided, 1000, 14.691114
../data/Transport.mtx, 2, guided, 1000, 14.706135
../data/Transport.mtx, 2, guided, 1000, 14.816999
../data/Transport.mtx, 2, guided, 1000, 14.653921
../data/Transport.mtx, 2, guided, 10000, 15.451908
../data/Transport.mtx, 2, guided, 10000, 15.057087
../data/Transport.mtx, 2, guided, 10000, 14.841080
../data/Transport.mtx, 2, guided, 10000, 14.764071
../data/Transport.mtx, 2, guided, 10000, 14.829874
../data/Transport.mtx, 2, guided, 10000, 14.870167
../data/Transport.mtx, 2, guided, 10000, 14.828920
../data/Transport.mtx, 2, guided, 10000, 14.941931
../data/Transport.mtx, 2, guided, 10000, 14.932871
../data/Transport.mtx, 2, guided, 10000, 14.870882
../data/Transport.mtx, 4, static, 100, 9.850025
../data/Transport.mtx, 4, static, 100, 9.427071
../data/Transport.mtx, 4, static, 100, 9.454966
../data/Transport.mtx, 4, static, 100, 9.448051
../data/Transport.mtx, 4, static, 100, 9.422064
../data/Transport.mtx, 4, static, 100, 9.398937
../data/Transport.mtx, 4, static, 100, 9.370089
../data/Transport.mtx, 4, static, 100, 9.435892
../data/Transport.mtx, 4, static, 100, 9.407997
../data/Transport.mtx, 4, static, 100, 9.429932
../data/Transport.mtx, 4, static, 1000, 8.701086
../data/Transport.mtx, 4, static, 1000, 8.276939
../data/Transport.mtx, 4, static, 1000, 8.289099
../data/Transport.mtx, 4, static, 1000, 8.323908
../data/Transport.mtx, 4, static, 1000, 8.296013
../data/Transport.mtx, 4, static, 1000, 8.342028
../data/Transport.mtx, 4, static, 1000, 8.311987
../data/Transport.mtx, 4, static, 1000, 8.293867
../data/Transport.mtx, 4, static, 1000, 8.269072
../data/Transport.mtx, 4, static, 1000, 8.262157
../data/Transport.mtx, 4, static, 10000, 8.383036
../data/Transport.mtx, 4, static, 10000, 7.981062
../data/Transport.mtx, 4, static, 10000, 8.018017
../data/Transport.mtx, 4, static, 10000, 8.057117
../data/Transport.mtx, 4, static, 10000, 8.092165
../data/Transport.mtx, 4, static, 10000, 8.011818
../data/Transport.mtx, 4, static, 10000, 7.930040
../data/Transport.mtx, 4, static, 10000, 8.002043
../data/Transport.mtx, 4, static, 10000, 8.017778
../data/Transport.mtx, 4, static, 10000, 7.910967
../data/Transport.mtx, 4, dynamic, 100, 10.251999
../data/Transport.mtx, 4, dynamic, 100, 9.864092
../data/Transport.mtx, 4, dynamic, 100, 9.858847
../data/Transport.mtx, 4, dynamic, 100, 9.875774
../data/Transport.mtx, 4, dynamic, 100, 9.916067
../data/Transport.mtx, 4, dynamic, 100, 9.904861
../data/Transport.mtx, 4, dynamic, 100, 9.938955
../data/Transport.mtx, 4, dynamic, 100, 9.844065
../data/Transport.mtx, 4, dynamic, 100, 9.875059
../data/Transport.mtx, 4, dynamic, 100, 9.820938
../data/Transport.mtx, 4, dynamic, 1000, 9.038210
../data/Transport.mtx, 4, dynamic, 1000, 8.635998
../data/Transport.mtx, 4, dynamic, 1000, 8.673906
../data/Transport.mtx, 4, dynamic, 1000, 8.730888
../data/Transport.mtx, 4, dynamic, 1000, 8.642912
../data/Transport.mtx, 4, dynamic, 1000, 8.661985
../data/Transport.mtx, 4, dynamic, 1000, 8.600950
../data/Transport.mtx, 4, dynamic, 1000, 8.676052
../data/Transport.mtx, 4, dynamic, 1000, 8.634090
../data/Transport.mtx, 4, dynamic, 1000, 8.651972
../data/Transport.mtx, 4, dynamic, 10000, 8.466959
../data/Transport.mtx, 4, dynamic, 10000, 7.959843
../data/Transport.mtx, 4, dynamic, 10000, 7.956028
../data/Transport.mtx, 4, dynamic, 10000, 8.086920
../data/Transport.mtx, 4, dynamic, 10000, 7.964134
../data/Transport.mtx, 4, dynamic, 10000, 7.994890
../data/Transport.mtx, 4, dynamic, 10000, 7.972002
../data/Transport.mtx, 4, dynamic, 10000, 7.891893
../data/Transport.mtx, 4, dynamic, 10000, 8.015156
../data/Transport.mtx, 4, dynamic, 10000, 7.954836
../data/Transport.mtx, 4, guided, 100, 8.257151
../data/Transport.mtx, 4, guided, 100, 7.826090
../data/Transport.mtx, 4, guided, 100, 7.802010
../data/Transport.mtx, 4, guided, 100, 7.907152
../data/Transport.mtx, 4, guided, 100, 7.861137
../data/Transport.mtx, 4, guided, 100, 7.867098
../data/Transport.mtx, 4, guided, 100, 7.771969
../data/Transport.mtx, 4, guided, 100, 7.797003
../data/Transport.mtx, 4, guided, 100, 7.844210
../data/Transport.mtx, 4, guided, 100, 7.789850
../data/Transport.mtx, 4, guided, 1000, 8.173943
../data/Transport.mtx, 4, guided, 1000, 7.858038
../data/Transport.mtx, 4, guided, 1000, 7.843971
../data/Transport.mtx, 4, guided, 1000, 7.813931
../data/Transport.mtx, 4, guided, 1000, 7.838964
../data/Transport.mtx, 4, guided, 1000, 7.833004
../data/Transport.mtx, 4, guided, 1000, 7.748127
../data/Transport.mtx, 4, guided, 1000, 7.766962
../data/Transport.mtx, 4, guided, 1000, 7.802963
../data/Transport.mtx, 4, guided, 1000, 7.848978
../data/Transport.mtx, 4, guided, 10000, 8.257866
../data/Transport.mtx, 4, guided, 10000, 7.851839
../data/Transport.mtx, 4, guided, 10000, 7.807970
../data/Transport.mtx, 4, guided, 10000, 7.901907
../data/Transport.mtx, 4, guided, 10000, 7.827997
../data/Transport.mtx, 4, guided, 10000, 7.969856
../data/Transport.mtx, 4, guided, 10000, 7.793188
../data/Transport.mtx, 4, guided, 10000, 7.811069
../data/Transport.mtx, 4, guided, 10000, 7.867098
../data/Transport.mtx, 4, guided, 10000, 7.839918
../data/Transport.mtx, 8, static, 100, 6.038904
../data/Transport.mtx, 8, static, 100, 5.581856
../data/Transport.mtx, 8, static, 100, 5.581141
../data/Transport.mtx, 8, static, 100, 5.570889
../data/Transport.mtx, 8, static, 100, 5.593061
../data/Transport.mtx, 8, static, 100, 5.573034
../data/Transport.mtx, 8, static, 100, 5.562067
../data/Transport.mtx, 8, static, 100, 5.569935
../data/Transport.mtx, 8, static, 100, 5.580902
../data/Transport.mtx, 8, static, 100, 5.576134
../data/Transport.mtx, 8, static, 1000, 5.468845
../data/Transport.mtx, 8, static, 1000, 4.889965
../data/Transport.mtx, 8, static, 1000, 4.886150
../data/Transport.mtx, 8, static, 1000, 4.909039
../data/Transport.mtx, 8, static, 1000, 4.912853
../data/Transport.mtx, 8, static, 1000, 4.909039
../data/Transport.mtx, 8, static, 1000, 4.884005
../data/Transport.mtx, 8, static, 1000, 4.874945
../data/Transport.mtx, 8, static, 1000, 4.916906
../data/Transport.mtx, 8, static, 1000, 4.912138
../data/Transport.mtx, 8, static, 10000, 5.320072
../data/Transport.mtx, 8, static, 10000, 4.766941
../data/Transport.mtx, 8, static, 10000, 4.671812
../data/Transport.mtx, 8, static, 10000, 4.681826
../data/Transport.mtx, 8, static, 10000, 4.680157
../data/Transport.mtx, 8, static, 10000, 4.688978
../data/Transport.mtx, 8, static, 10000, 4.652977
../data/Transport.mtx, 8, static, 10000, 4.631042
../data/Transport.mtx, 8, static, 10000, 4.712820
../data/Transport.mtx, 8, static, 10000, 4.653931
../data/Transport.mtx, 8, dynamic, 100, 6.282091
../data/Transport.mtx, 8, dynamic, 100, 5.787849
../data/Transport.mtx, 8, dynamic, 100, 5.816936
../data/Transport.mtx, 8, dynamic, 100, 5.800009
../data/Transport.mtx, 8, dynamic, 100, 5.810976
../data/Transport.mtx, 8, dynamic, 100, 5.796909
../data/Transport.mtx, 8, dynamic, 100, 5.797863
../data/Transport.mtx, 8, dynamic, 100, 5.800962
../data/Transport.mtx, 8, dynamic, 100, 5.802155
../data/Transport.mtx, 8, dynamic, 100, 5.798101
../data/Transport.mtx, 8, dynamic, 1000, 5.661011
../data/Transport.mtx, 8, dynamic, 1000, 5.133867
../data/Transport.mtx, 8, dynamic, 1000, 5.150080
../data/Transport.mtx, 8, dynamic, 1000, 5.146980
../data/Transport.mtx, 8, dynamic, 1000, 5.146027
../data/Transport.mtx, 8, dynamic, 1000, 5.167007
../data/Transport.mtx, 8, dynamic, 1000, 5.130053
../data/Transport.mtx, 8, dynamic, 1000, 5.156040
../data/Transport.mtx, 8, dynamic, 1000, 5.113840
../data/Transport.mtx, 8, dynamic, 1000, 5.145073
../data/Transport.mtx, 8, dynamic, 10000, 5.308867
../data/Transport.mtx, 8, dynamic, 10000, 4.710913
../data/Transport.mtx, 8, dynamic, 10000, 4.712820
../data/Transport.mtx, 8, dynamic, 10000, 4.664898
../data/Transport.mtx, 8, dynamic, 10000, 4.717112
../data/Transport.mtx, 8, dynamic, 10000, 4.743099
../data/Transport.mtx, 8, dynamic, 10000, 4.693985
../data/Transport.mtx, 8, dynamic, 10000, 4.734039
../data/Transport.mtx, 8, dynamic, 10000, 4.725933
../data/Transport.mtx, 8, dynamic, 10000, 4.755020
../data/Transport.mtx, 8, guided, 100, 5.030155
../data/Transport.mtx, 8, guided, 100, 4.507065
../data/Transport.mtx, 8, guided, 100, 4.477024
../data/Transport.mtx, 8, guided, 100, 4.474878
../data/Transport.mtx, 8, guided, 100, 4.495144
../data/Transport.mtx, 8, guided, 100, 4.496098
../data/Transport.mtx, 8, guided, 100, 4.492044
../data/Transport.mtx, 8, guided, 100, 4.474163
../data/Transport.mtx, 8, guided, 100, 4.496098
../data/Transport.mtx, 8, guided, 100, 4.456997
../data/Transport.mtx, 8, guided, 1000, 5.221128
../data/Transport.mtx, 8, guided, 1000, 4.689217
../data/Transport.mtx, 8, guided, 1000, 4.657030
../data/Transport.mtx, 8, guided, 1000, 4.649878
../data/Transport.mtx, 8, guided, 1000, 4.680872
../data/Transport.mtx, 8, guided, 1000, 4.666805
../data/Transport.mtx, 8, guided, 1000, 4.668951
../data/Transport.mtx, 8, guided, 1000, 4.667997
../data/Transport.mtx, 8, guided, 1000, 4.620075
../data/Transport.mtx, 8, guided, 1000, 4.664898
../data/Transport.mtx, 8, guided, 10000, 5.071163
../data/Transport.mtx, 8, guided, 10000, 4.518986
../data/Transport.mtx, 8, guided, 10000, 4.508972
../data/Transport.mtx, 8, guided, 10000, 4.511118
../data/Transport.mtx, 8, guided, 10000, 4.508972
../data/Transport.mtx, 8, guided, 10000, 4.498005
../data/Transport.mtx, 8, guided, 10000, 4.544020
../data/Transport.mtx, 8, guided, 10000, 4.488945
../data/Transport.mtx, 8, guided, 10000, 4.517078
../data/Transport.mtx, 8, guided, 10000, 4.520893
../data/Transport.mtx, 16, static, 100, 5.228043
../data/Transport.mtx, 16, static, 100, 4.409075
../data/Transport.mtx, 16, static, 100, 4.378080
../data/Transport.mtx, 16, static, 100, 4.451990
../data/Transport.mtx, 16, static, 100, 4.369974
../data/Transport.mtx, 16, static, 100, 4.391909
../data/Transport.mtx, 16, static, 100, 4.388094
../data/Transport.mtx, 16, static, 100, 4.390955
../data/Transport.mtx, 16, static, 100, 4.415989
../data/Transport.mtx, 16, static, 100, 4.388094
../data/Transport.mtx, 16, static, 1000, 4.671812
../data/Transport.mtx, 16, static, 1000, 3.880024
../data/Transport.mtx, 16, static, 1000, 3.823042
../data/Transport.mtx, 16, static, 1000, 3.828049
../data/Transport.mtx, 16, static, 1000, 3.818035
../data/Transport.mtx, 16, static, 1000, 3.815174
../data/Transport.mtx, 16, static, 1000, 3.853798
../data/Transport.mtx, 16, static, 1000, 3.820181
../data/Transport.mtx, 16, static, 1000, 3.831148
../data/Transport.mtx, 16, static, 1000, 3.865004
../data/Transport.mtx, 16, static, 10000, 4.797935
../data/Transport.mtx, 16, static, 10000, 4.060984
../data/Transport.mtx, 16, static, 10000, 4.015923
../data/Transport.mtx, 16, static, 10000, 4.009962
../data/Transport.mtx, 16, static, 10000, 3.968000
../data/Transport.mtx, 16, static, 10000, 4.003048
../data/Transport.mtx, 16, static, 10000, 4.014015
../data/Transport.mtx, 16, static, 10000, 4.022121
../data/Transport.mtx, 16, static, 10000, 3.980875
../data/Transport.mtx, 16, static, 10000, 4.040956
../data/Transport.mtx, 16, dynamic, 100, 4.993916
../data/Transport.mtx, 16, dynamic, 100, 4.211187
../data/Transport.mtx, 16, dynamic, 100, 4.179955
../data/Transport.mtx, 16, dynamic, 100, 4.173994
../data/Transport.mtx, 16, dynamic, 100, 4.217863
../data/Transport.mtx, 16, dynamic, 100, 4.181862
../data/Transport.mtx, 16, dynamic, 100, 4.178047
../data/Transport.mtx, 16, dynamic, 100, 4.174948
../data/Transport.mtx, 16, dynamic, 100, 4.193068
../data/Transport.mtx, 16, dynamic, 100, 4.227161
../data/Transport.mtx, 16, dynamic, 1000, 4.954815
../data/Transport.mtx, 16, dynamic, 1000, 4.096031
../data/Transport.mtx, 16, dynamic, 1000, 4.077911
../data/Transport.mtx, 16, dynamic, 1000, 4.100084
../data/Transport.mtx, 16, dynamic, 1000, 4.085064
../data/Transport.mtx, 16, dynamic, 1000, 4.096985
../data/Transport.mtx, 16, dynamic, 1000, 4.113913
../data/Transport.mtx, 16, dynamic, 1000, 4.070997
../data/Transport.mtx, 16, dynamic, 1000, 4.081011
../data/Transport.mtx, 16, dynamic, 1000, 4.081964
../data/Transport.mtx, 16, dynamic, 10000, 4.573107
../data/Transport.mtx, 16, dynamic, 10000, 3.854036
../data/Transport.mtx, 16, dynamic, 10000, 3.831148
../data/Transport.mtx, 16, dynamic, 10000, 3.808022
../data/Transport.mtx, 16, dynamic, 10000, 3.806114
../data/Transport.mtx, 16, dynamic, 10000, 3.842831
../data/Transport.mtx, 16, dynamic, 10000, 3.813028
../data/Transport.mtx, 16, dynamic, 10000, 3.825903
../data/Transport.mtx, 16, dynamic, 10000, 3.812075
../data/Transport.mtx, 16, dynamic, 10000, 3.808975
../data/Transport.mtx, 16, guided, 100, 4.827023
../data/Transport.mtx, 16, guided, 100, 4.113913
../data/Transport.mtx, 16, guided, 100, 4.053116
../data/Transport.mtx, 16, guided, 100, 4.037857
../data/Transport.mtx, 16, guided, 100, 4.034996
../data/Transport.mtx, 16, guided, 100, 4.050016
../data/Transport.mtx, 16, guided, 100, 4.060984
../data/Transport.mtx, 16, guided, 100, 4.043102
../data/Transport.mtx, 16, guided, 100, 4.035950
../data/Transport.mtx, 16, guided, 100, 4.048109
../data/Transport.mtx, 16, guided, 1000, 4.611969
../data/Transport.mtx, 16, guided, 1000, 3.797054
../data/Transport.mtx, 16, guided, 1000, 3.777027
../data/Transport.mtx, 16, guided, 1000, 3.769159
../data/Transport.mtx, 16, guided, 1000, 3.775120
../data/Transport.mtx, 16, guided, 1000, 3.820896
../data/Transport.mtx, 16, guided, 1000, 3.798962
../data/Transport.mtx, 16, guided, 1000, 3.754854
../data/Transport.mtx, 16, guided, 1000, 3.761053
../data/Transport.mtx, 16, guided, 1000, 3.785133
../data/Transport.mtx, 16, guided, 10000, 4.856825
../data/Transport.mtx, 16, guided, 10000, 4.069805
../data/Transport.mtx, 16, guided, 10000, 4.039049
../data/Transport.mtx, 16, guided, 10000, 4.024982
../data/Transport.mtx, 16, guided, 10000, 4.015923
../data/Transport.mtx, 16, guided, 10000, 4.040956
../data/Transport.mtx, 16, guided, 10000, 4.069090
../data/Transport.mtx, 16, guided, 10000, 4.038095
../data/Transport.mtx, 16, guided, 10000, 4.027128
../data/Transport.mtx, 16, guided, 10000, 4.018068
../data/Transport.mtx, 32, static, 100, 6.669998
../data/Transport.mtx, 32, static, 100, 4.323006
../data/Transport.mtx, 32, static, 100, 4.086971
../data/Transport.mtx, 32, static, 100, 3.992081
../data/Transport.mtx, 32, static, 100, 3.925085
../data/Transport.mtx, 32, static, 100, 3.908873
../data/Transport.mtx, 32, static, 100, 3.914118
../data/Transport.mtx, 32, static, 100, 3.886938
../data/Transport.mtx, 32, static, 100, 3.880024
../data/Transport.mtx, 32, static, 100, 3.874063
../data/Transport.mtx, 32, static, 1000, 7.194042
../data/Transport.mtx, 32, static, 1000, 4.626036
../data/Transport.mtx, 32, static, 1000, 4.354000
../data/Transport.mtx, 32, static, 1000, 4.298925
../data/Transport.mtx, 32, static, 1000, 4.275799
../data/Transport.mtx, 32, static, 1000, 4.285097
../data/Transport.mtx, 32, static, 1000, 4.254103
../data/Transport.mtx, 32, static, 1000, 4.254818
../data/Transport.mtx, 32, static, 1000, 4.264116
../data/Transport.mtx, 32, static, 1000, 4.267931
../data/Transport.mtx, 32, static, 10000, 5.941153
../data/Transport.mtx, 32, static, 10000, 3.934860
../data/Transport.mtx, 32, static, 10000, 3.672123
../data/Transport.mtx, 32, static, 10000, 3.579855
../data/Transport.mtx, 32, static, 10000, 3.535986
../data/Transport.mtx, 32, static, 10000, 3.537178
../data/Transport.mtx, 32, static, 10000, 3.559113
../data/Transport.mtx, 32, static, 10000, 3.554106
../data/Transport.mtx, 32, static, 10000, 3.564119
../data/Transport.mtx, 32, static, 10000, 3.536940
../data/Transport.mtx, 32, dynamic, 100, 8.621931
../data/Transport.mtx, 32, dynamic, 100, 7.565022
../data/Transport.mtx, 32, dynamic, 100, 7.447958
../data/Transport.mtx, 32, dynamic, 100, 7.396936
../data/Transport.mtx, 32, dynamic, 100, 7.344007
../data/Transport.mtx, 32, dynamic, 100, 7.337093
../data/Transport.mtx, 32, dynamic, 100, 7.266045
../data/Transport.mtx, 32, dynamic, 100, 7.259130
../data/Transport.mtx, 32, dynamic, 100, 7.175922
../data/Transport.mtx, 32, dynamic, 100, 7.184982
../data/Transport.mtx, 32, dynamic, 1000, 6.494045
../data/Transport.mtx, 32, dynamic, 1000, 5.515814
../data/Transport.mtx, 32, dynamic, 1000, 5.404949
../data/Transport.mtx, 32, dynamic, 1000, 5.389929
../data/Transport.mtx, 32, dynamic, 1000, 5.295992
../data/Transport.mtx, 32, dynamic, 1000, 5.467892
../data/Transport.mtx, 32, dynamic, 1000, 5.422831
../data/Transport.mtx, 32, dynamic, 1000, 5.373955
../data/Transport.mtx, 32, dynamic, 1000, 5.272865
../data/Transport.mtx, 32, dynamic, 1000, 5.303860
../data/Transport.mtx, 32, dynamic, 10000, 6.439924
../data/Transport.mtx, 32, dynamic, 10000, 5.393028
../data/Transport.mtx, 32, dynamic, 10000, 4.941940
../data/Transport.mtx, 32, dynamic, 10000, 4.402876
../data/Transport.mtx, 32, dynamic, 10000, 4.286051
../data/Transport.mtx, 32, dynamic, 10000, 4.473209
../data/Transport.mtx, 32, dynamic, 10000, 4.913092
../data/Transport.mtx, 32, dynamic, 10000, 4.876852
../data/Transport.mtx, 32, dynamic, 10000, 4.641056
../data/Transport.mtx, 32, dynamic, 10000, 4.487991
../data/Transport.mtx, 32, guided, 100, 6.726027
../data/Transport.mtx, 32, guided, 100, 5.531073
../data/Transport.mtx, 32, guided, 100, 4.294872
../data/Transport.mtx, 32, guided, 100, 4.488945
../data/Transport.mtx, 32, guided, 100, 4.182100
../data/Transport.mtx, 32, guided, 100, 3.975868
../data/Transport.mtx, 32, guided, 100, 4.260063
../data/Transport.mtx, 32, guided, 100, 4.045963
../data/Transport.mtx, 32, guided, 100, 4.492044
../data/Transport.mtx, 32, guided, 100, 4.108191
../data/Transport.mtx, 32, guided, 1000, 6.880999
../data/Transport.mtx, 32, guided, 1000, 5.788803
../data/Transport.mtx, 32, guided, 1000, 4.926920
../data/Transport.mtx, 32, guided, 1000, 4.566908
../data/Transport.mtx, 32, guided, 1000, 4.518986
../data/Transport.mtx, 32, guided, 1000, 4.559994
../data/Transport.mtx, 32, guided, 1000, 4.500866
../data/Transport.mtx, 32, guided, 1000, 4.664183
../data/Transport.mtx, 32, guided, 1000, 5.100965
../data/Transport.mtx, 32, guided, 1000, 4.733086
../data/Transport.mtx, 32, guided, 10000, 6.222963
../data/Transport.mtx, 32, guided, 10000, 5.002022
../data/Transport.mtx, 32, guided, 10000, 4.208088
../data/Transport.mtx, 32, guided, 10000, 4.818916
../data/Transport.mtx, 32, guided, 10000, 4.727840
../data/Transport.mtx, 32, guided, 10000, 4.328966
../data/Transport.mtx, 32, guided, 10000, 4.212141
../data/Transport.mtx, 32, guided, 10000, 3.741980
../data/Transport.mtx, 32, guided, 10000, 3.638983
../data/Transport.mtx, 32, guided, 10000, 4.486084
../data/Transport.mtx, 64, static, 100, 26.459932
../data/Transport.mtx, 64, static, 100, 21.096945
../data/Transport.mtx, 64, static, 100, 7.451057
../data/Transport.mtx, 64, static, 100, 12.068987
../data/Transport.mtx, 64, static, 100, 7.024050
../data/Transport.mtx, 64, static, 100, 7.039070
../data/Transport.mtx, 64, static, 100, 6.929159
../data/Transport.mtx, 64, static, 100, 6.901026
../data/Transport.mtx, 64, static, 100, 6.924868
../data/Transport.mtx, 64, static, 100, 6.892920
../data/Transport.mtx, 64, static, 1000, 10.012865
../data/Transport.mtx, 64, static, 1000, 18.545151
../data/Transport.mtx, 64, static, 1000, 10.931015
../data/Transport.mtx, 64, static, 1000, 8.291006
../data/Transport.mtx, 64, static, 1000, 7.622957
../data/Transport.mtx, 64, static, 1000, 7.266998
../data/Transport.mtx, 64, static, 1000, 7.186174
../data/Transport.mtx, 64, static, 1000, 7.205009
../data/Transport.mtx, 64, static, 1000, 6.908894
../data/Transport.mtx, 64, static, 1000, 6.942034
../data/Transport.mtx, 64, static, 10000, 10.025978
../data/Transport.mtx, 64, static, 10000, 11.064053
../data/Transport.mtx, 64, static, 10000, 7.395029
../data/Transport.mtx, 64, static, 10000, 6.601095
../data/Transport.mtx, 64, static, 10000, 6.320000
../data/Transport.mtx, 64, static, 10000, 6.196022
